Transient Name,Epoch,Peak Flux,RMS Flux,redshift,dt,Luminosity (erg/s/Hz),RA,Dec,Unique FITS Part
ZTF21acjotbf,VLASS2.2,0.287,0.097,0.07391,21.53,1.385750660453329e+28,10:20:49.58,+51:43:34.8,
ZTF21acjotip,VLASS1.2v2,0.394,0.133,0.07917,-889.49,2.195884998071779e+28,10:50:24.24,+47:26:00.9,
ZTF21acjotip,VLASS2.2,0.506,0.129,0.07917,27.51,2.1298433439944323e+28,10:50:24.24,+47:26:00.9,
ZTF21acjrfhr,VLASS1.1v2,0.308,0.12,0.084,-1353.27,2.24506797431864e+28,01:11:51.33,-19:28:51.9,
ZTF21acjrfhr,VLASS2.1,0.534,0.185,0.084,-368.27,3.4611464604079018e+28,01:11:51.33,-19:28:51.9,
ZTF21acjrfhr,VLASS3.1,0.325,0.128,0.084,585.73,2.3947391726065483e+28,01:11:51.33,-19:28:51.9,
ZTF21acjtxgr,VLASS1.1v2,0.22,0.1,0.044,-1485.32,4.854610084505013e+27,03:40:50.81,+14:23:49.9,
ZTF21acjtxgr,VLASS2.1,0.272,0.113,0.044,-456.32,5.485709395490664e+27,03:40:50.81,+14:23:49.9,
ZTF21acjtxgr,VLASS3.1,0.296,0.111,0.044,461.68,5.388617193800564e+27,03:40:50.81,+14:23:49.9,
ZTF21acjurqj,VLASS1.1v2,0.362,0.152,0.089,-1496.41,3.214000156168404e+28,09:15:31.52,+79:23:10.7,
ZTF21acjurqj,VLASS2.1,0.389,0.167,0.089,-414.41,3.531171224211338e+28,09:15:31.52,+79:23:10.7,
ZTF21acjurqj,VLASS3.1,0.318,0.118,0.089,513.59,2.495079068604418e+28,09:15:31.52,+79:23:10.7,
ZTF21acjvgxg,VLASS1.2v2,0.207,0.118,0.087,-919.36,2.377783380219852e+28,07:42:21.91,+36:42:54.5,
ZTF21acjvgxg,VLASS2.2,0.245,0.111,0.087,10.64,2.236728433935623e+28,07:42:21.91,+36:42:54.5,
ZTF21acjvjyk,VLASS1.1v2,0.343,0.103,0.02677,-1497.37,1.805081195713191e+27,08:33:53.15,+57:32:20.1,
ZTF21acjvjyk,VLASS2.1,0.462,0.161,0.02677,-383.37,2.821534684561396e+27,08:33:53.15,+57:32:20.1,
ZTF21acjvjyk,VLASS3.1,0.356,0.116,0.02677,466.63,2.0329069776964097e+27,08:33:53.15,+57:32:20.1,
ZTF21acjxsrf,VLASS1.2v2,0.314,0.146,0.089,-915.5,3.087131728951229e+28,09:12:41.01,+16:07:59.1,
ZTF21acjxsrf,VLASS2.2,0.308,0.117,0.089,29.5,2.4739343307348896e+28,09:12:41.01,+16:07:59.1,
ZTF21ackbbfs,VLASS1.2v2,0.46,0.191,0.045,-843.18,9.71249454884169e+27,21:58:03.24,-18:10:17.7,
ZTF21ackbbfs,VLASS2.2,0.737,0.264,0.045,17.82,1.3424599795257624e+28,21:58:03.24,-18:10:17.7,
ZTF21ackbhmm,VLASS3.1,0.44,0.14,0.082,499.81,2.489238170314548e+28,21:29:03.92,-12:51:02.5,
ZTF21ackbkoy,VLASS1.1v2,0.487,0.129,0.031,-1490.2,3.0505216398877245e+27,18:00:01.33,+45:09:48.6,
ZTF21ackbkoy,VLASS2.1,0.311,0.193,0.031,-446.2,4.563958732545199e+27,18:00:01.33,+45:09:48.6,
ZTF21ackbkoy,VLASS3.1,0.44,0.155,0.031,486.8,3.665355458779824e+27,18:00:01.33,+45:09:48.6,
ZTF21ackcrao,VLASS1.2v2,0.49,0.159,0.059,-856.23,1.417770634931154e+28,23:45:19.28,-23:40:04.7,
ZTF21ackcrao,VLASS2.2,0.532,0.15,0.059,95.77,1.3375194669161823e+28,23:45:19.28,-23:40:04.7,
ZTF21ackcxql,VLASS1.1v2,0.441,0.134,0.094,-1487.23,3.1819579389730906e+28,23:42:04.53,+12:20:32.0,
ZTF21ackcxql,VLASS2.1,0.448,0.161,0.094,-474.23,3.8230987177214e+28,23:42:04.53,+12:20:32.0,
ZTF21ackcxql,VLASS3.1,0.359,0.121,0.094,459.77,2.873260526983164e+28,23:42:04.53,+12:20:32.0,
ZTF21ackdwjm,VLASS1.2v2,0.365,0.143,0.075,-940.26,2.1067646642028914e+28,01:32:35.02,+28:12:29.7,
ZTF21ackdwjm,VLASS2.2,0.287,0.126,0.075,-14.26,1.856310123703248e+28,01:32:35.02,+28:12:29.7,
ZTF21ackeofr,VLASS1.1v2,0.309,0.131,0.065,-1418.27,1.4297129847352096e+28,01:32:42.38,-02:04:51.5,
ZTF21ackeofr,VLASS2.1,0.497,0.17,0.065,-444.27,1.855352728282333e+28,01:32:42.38,-02:04:51.5,
ZTF21ackeofr,VLASS3.1,0.408,0.149,0.065,445.73,1.626162097141574e+28,01:32:42.38,-02:04:51.5,
ZTF21ackhddc,VLASS1.1v2,0.21,0.104,0.0641,-1353.36,1.1024410404657298e+28,03:19:36.67,-27:29:38.5,
ZTF21ackhddc,VLASS2.1,0.559,0.21,0.0641,-370.36,2.2260828701711854e+28,03:19:36.67,-27:29:38.5,
ZTF21ackhddc,VLASS3.1,0.381,0.153,0.0641,583.64,1.6218603768390065e+28,03:19:36.67,-27:29:38.5,
ZTF21ackmfgz,VLASS1.1v2,0.275,0.118,0.073,-1355.11,1.6424449203299243e+28,20:34:19.74,-16:13:56.6,
ZTF21ackmfgz,VLASS2.1,0.332,0.156,0.073,-375.11,2.171367860775154e+28,20:34:19.74,-16:13:56.6,
ZTF21ackmfgz,VLASS3.1,0.285,0.146,0.073,581.89,2.032177613289568e+28,20:34:19.74,-16:13:56.6,
ZTF21ackmjip,VLASS1.2v2,0.411,0.158,0.051,-877.12,1.0408570254129971e+28,18:52:47.48,+35:44:25.9,
ZTF21ackmjip,VLASS2.2,0.322,0.147,0.051,-21.12,9.683922957956368e+27,18:52:47.48,+35:44:25.9,
ZTF21ackmlae,VLASS1.1v2,0.262,0.124,0.078,-1496.13,1.984053844815884e+28,20:39:06.84,+00:02:51.0,
ZTF21ackmlae,VLASS2.1,0.317,0.124,0.078,-453.13,1.984053844815884e+28,20:39:06.84,+00:02:51.0,
ZTF21ackmlae,VLASS3.1,0.306,0.131,0.078,491.87,2.096056884442587e+28,20:39:06.84,+00:02:51.0,
ZTF21acknxoo,VLASS1.2v2,0.354,0.135,0.1029,-851.21,3.88713719459796e+28,01:14:22.25,-26:43:42.8,
ZTF21acknxoo,VLASS2.2,0.326,0.119,0.1029,92.79,3.4264394530159795e+28,01:14:22.25,-26:43:42.8,
ZTF21ackonrq,VLASS1.1v2,0.253,0.121,0.084,-1490.21,2.263776874104628e+28,00:15:41.96,+12:48:41.8,
ZTF21ackonrq,VLASS2.1,0.427,0.173,0.084,-451.21,3.236639662976038e+28,00:15:41.96,+12:48:41.8,
ZTF21ackonrq,VLASS3.1,0.502,0.151,0.084,456.79,2.825043867684288e+28,00:15:41.96,+12:48:41.8,
ZTF21ackqbow,VLASS1.1v2,0.436,0.133,0.03739,-1510.28,4.618148125316716e+27,03:14:58.23,+04:54:27.0,
ZTF21ackqbow,VLASS2.1,0.563,0.136,0.03739,-443.28,4.722316880023109e+27,03:14:58.23,+04:54:27.0,
ZTF21ackqbow,VLASS3.1,0.338,0.148,0.03739,561.72,5.138991898848676e+27,03:14:58.23,+04:54:27.0,
ZTF21ackrvob,VLASS1.1v2,0.228,0.098,0.066,-1437.32,1.1042550282405356e+28,04:46:43.92,+08:11:45.3,
ZTF21ackrvob,VLASS2.1,0.424,0.151,0.066,-410.32,1.7014541761665391e+28,04:46:43.92,+08:11:45.3,
ZTF21ackrvob,VLASS3.1,0.361,0.123,0.066,470.68,1.3859527395263863e+28,04:46:43.92,+08:11:45.3,
ZTF21ackwgzm,VLASS1.1v2,0.427,0.154,0.11075,-1499.47,5.189742332959091e+28,10:38:11.60,+56:09:58.7,
ZTF21ackwgzm,VLASS2.1,0.337,0.133,0.11075,-439.47,4.482050196646488e+28,10:38:11.60,+56:09:58.7,
ZTF21ackwgzm,VLASS3.1,0.283,0.14,0.11075,460.53,4.717947575417356e+28,10:38:11.60,+56:09:58.7,
ZTF21ackwihz,VLASS1.1v2,0.229,0.127,0.029,-1489.48,2.620517516504645e+27,10:30:08.80,+12:03:40.9,
ZTF21ackwihz,VLASS2.1,0.464,0.156,0.029,-388.48,3.2189034061001936e+27,10:30:08.80,+12:03:40.9,
ZTF21ackwihz,VLASS3.1,0.224,0.12,0.029,451.52,2.4760795431539955e+27,10:30:08.80,+12:03:40.9,
ZTF21ackzyzj,VLASS1.2v2,0.289,0.117,0.066,-916.25,1.3183452888177822e+28,00:30:43.94,+40:19:29.9,
ZTF21ackzyzj,VLASS2.2,0.286,0.118,0.066,-11.25,1.329613197269216e+28,00:30:43.94,+40:19:29.9,
ZTF21aclhsxb,VLASS1.2v2,0.624,0.149,0.033,-933.48,4.0044702353579984e+27,08:31:03.83,-04:11:39.1,
ZTF21aclhsxb,VLASS2.2,0.604,0.116,0.033,,3.1175741429632743e+27,08:31:03.83,-04:11:39.1,
ZTF21acljfzt,VLASS1.1v2,0.315,0.129,0.07,-1404.52,1.6441855349253576e+28,10:42:51.54,+00:51:53.6,
ZTF21acljfzt,VLASS2.1,0.429,0.178,0.07,-450.52,2.2687211257109582e+28,10:42:51.54,+00:51:53.6,
ZTF21acljfzt,VLASS3.1,0.365,0.135,0.07,444.48,1.7206592807358391e+28,10:42:51.54,+00:51:53.6,
ZTF21aclypvs,VLASS1.2v2,0.551,0.135,0.048,-934.52,7.844284629140344e+27,09:05:25.09,-07:48:52.7,
ZTF21aclypvs,VLASS2.2,0.332,0.135,0.048,24.48,7.844284629140344e+27,09:05:25.09,-07:48:52.7,
ZTF21aclzodp,VLASS1.1v2,0.562,0.156,0.056,-1478.45,1.2478733128162455e+28,08:21:52.53,+08:04:53.3,
ZTF21aclzodp,VLASS2.1,0.405,0.184,0.056,-409.45,1.4718505740909566e+28,08:21:52.53,+08:04:53.3,
ZTF21aclzodp,VLASS3.1,0.517,0.247,0.056,446.55,1.9757994119590555e+28,08:21:52.53,+08:04:53.3,
ZTF21acmnpqa,VLASS1.1v2,0.377,0.147,0.047,-1510.46,8.177668320173894e+27,11:16:45.71,+69:25:02.8,
ZTF21acmnpqa,VLASS2.1,0.348,0.131,0.047,-422.46,7.287581972399867e+27,11:16:45.71,+69:25:02.8,
ZTF21acmnpqa,VLASS3.1,0.373,0.164,0.047,467.54,9.123385064683802e+27,11:16:45.71,+69:25:02.8,
ZTF21acmresp,VLASS2.1,0.456,0.187,0.07,-452.55,2.3834317444266806e+28,10:56:22.40,+01:02:53.8,
ZTF21acmresp,VLASS3.1,0.429,0.143,0.07,442.45,1.8226242751498145e+28,10:56:22.40,+01:02:53.8,
ZTF21acmtqzi,VLASS1.2v2,0.329,0.129,0.05778,-957.22,1.101296743338708e+28,02:26:04.20,+31:12:34.9,
ZTF21acmtqzi,VLASS2.2,0.282,0.118,0.05778,-10.22,1.0073877187129267e+28,02:26:04.20,+31:12:34.9,
ZTF21acmwjza,VLASS1.2v2,0.334,0.156,0.042,-881.29,6.880541981628286e+27,03:46:07.31,+34:34:56.3,
ZTF21acmwjza,VLASS2.2,0.259,0.119,0.042,-18.29,5.248618562908757e+27,03:46:07.31,+34:34:56.3,
ZTF21acngvxd,VLASS1.1v2,0.352,0.157,0.064,-1404.53,1.6588418687189071e+28,11:51:33.31,+11:55:34.8,
ZTF21acngvxd,VLASS2.1,0.343,0.175,0.064,-474.53,1.8490275606739413e+28,11:51:33.31,+11:55:34.8,
ZTF21acngvxd,VLASS3.1,0.486,0.207,0.064,443.47,2.1871354574828904e+28,11:51:33.31,+11:55:34.8,
ZTF21acnveyk,VLASS1.2v2,0.476,0.162,0.0634,-885.48,1.678321728076196e+28,09:16:30.14,-08:12:14.7,
ZTF21acnveyk,VLASS2.2,0.358,0.134,0.0634,99.52,1.3882414293963595e+28,09:16:30.14,-08:12:14.7,
ZTF21acogpci,VLASS1.2v2,0.305,0.159,0.052,-943.48,1.090471926280578e+28,08:18:31.26,-14:43:20.2,
ZTF21acogpci,VLASS2.2,0.312,0.147,0.052,82.52,1.0081721582594022e+28,08:18:31.26,-14:43:20.2,
ZTF21acogvgy,VLASS1.1v2,0.859,0.387,0.076,-1438.5,5.862616751378475e+28,12:21:14.99,+33:43:30.6,
ZTF21acogvgy,VLASS2.1,0.409,0.19,0.076,-423.5,2.878287293958424e+28,12:21:14.99,+33:43:30.6,
ZTF21acogvgy,VLASS3.1,0.317,0.144,0.076,498.5,2.181438791210595e+28,12:21:14.99,+33:43:30.6,
ZTF21acojncf,VLASS1.2v2,0.334,0.125,0.059,-909.54,1.1145995557634856e+28,13:00:02.29,+04:07:00.1,
ZTF21acojncf,VLASS2.2,0.263,0.136,0.059,44.46,1.2126843166706726e+28,13:00:02.29,+04:07:00.1,
ZTF21acolmss,VLASS1.1v2,0.249,0.122,0.068,-1424.15,1.4633211127239212e+28,23:57:24.49,-01:39:39.7,
ZTF21acolmss,VLASS2.1,0.462,0.188,0.068,-450.15,2.254953845836862e+28,23:57:24.49,-01:39:39.7,
ZTF21acolmss,VLASS3.1,0.396,0.164,0.068,439.85,1.9670873974321563e+28,23:57:24.49,-01:39:39.7,
ZTF21acoqbfm,VLASS1.2v2,0.375,0.131,0.045,-939.49,6.661449140828594e+27,12:39:16.00,+47:08:19.7,
ZTF21acoqbfm,VLASS2.2,0.262,0.118,0.045,17.51,6.000389302425756e+27,12:39:16.00,+47:08:19.7,
ZTF21acoqbuo,VLASS1.2v2,0.43,0.151,0.05524,-940.51,1.1740537869816296e+28,08:00:55.09,-05:45:29.0,
ZTF21acoqbuo,VLASS2.2,0.333,0.115,0.05524,,8.941469238601813e+27,08:00:55.09,-05:45:29.0,
ZTF21acoqfar,VLASS1.2v2,0.258,0.122,0.075,-895.39,1.797379643585684e+28,09:26:38.02,+47:12:46.6,
ZTF21acoqfar,VLASS2.2,0.287,0.13,0.075,23.61,1.9152406038208109e+28,09:26:38.02,+47:12:46.6,
ZTF21acoqncy,VLASS1.1v2,0.281,0.111,0.0735,-1425.21,1.5673271663866996e+28,00:54:11.78,-14:58:11.4,
ZTF21acoqncy,VLASS2.1,0.271,0.125,0.0735,-387.21,1.7650080702552925e+28,00:54:11.78,-14:58:11.4,
ZTF21acoqncy,VLASS3.1,0.433,0.12,0.0735,502.79,1.694407747445081e+28,00:54:11.78,-14:58:11.4,
ZTF21acoruyj,VLASS1.2v2,0.296,0.168,0.07,-866.26,2.141264882693489e+28,01:38:11.95,-29:42:04.2,
ZTF21acoruyj,VLASS2.2,0.282,0.118,0.07,85.74,1.5039836676061407e+28,01:38:11.95,-29:42:04.2,
ZTF21acorzmv,VLASS1.1v2,0.571,0.128,0.063,-1453.3,1.3086698945797338e+28,03:11:58.52,+02:50:48.4,
ZTF21acorzmv,VLASS2.1,0.939,0.166,0.063,-431.3,1.6971812695330926e+28,03:11:58.52,+02:50:48.4,
ZTF21acorzmv,VLASS3.1,0.63,0.178,0.063,472.7,1.8198690721499423e+28,03:11:58.52,+02:50:48.4,
ZTF21acoshvy,VLASS1.2v2,0.398,0.126,0.02,-878.31,1.2202240451521408e+27,03:16:37.22,+44:08:41.8,
ZTF21acoshvy,VLASS2.2,0.284,0.109,0.02,11.69,1.0555906422347884e+27,03:16:37.22,+44:08:41.8,
ZTF21acouzjv,VLASS1.2v2,0.554,0.173,0.028,-923.38,3.3228541059072176e+27,06:25:10.86,+36:43:16.9,
ZTF21acouzjv,VLASS2.2,0.283,0.11,0.028,15.62,2.112797408380312e+27,06:25:10.86,+36:43:16.9,
ZTF21acowezp,VLASS1.1v2,0.299,0.09,0.06758,-1432.53,1.0655842258593782e+28,13:28:42.92,+66:08:47.4,
ZTF21acowezp,VLASS2.1,0.392,0.146,0.06758,-437.53,1.7286144108385473e+28,13:28:42.92,+66:08:47.4,
ZTF21acowezp,VLASS3.1,0.367,0.132,0.06758,459.47,1.562856864593755e+28,13:28:42.92,+66:08:47.4,
ZTF21acowrme,VLASS1.2v2,0.464,0.159,0.084,-902.11,2.974715065972197e+28,20:17:59.63,-06:17:55.9,
ZTF21acowrme,VLASS2.2,0.292,0.146,0.084,-43.11,2.7314993687543446e+28,20:17:59.63,-06:17:55.9,
ZTF21acpeirg,VLASS1.2v2,0.515,0.194,0.098,-899.49,5.033871762889085e+28,10:24:01.99,+40:20:43.4,
ZTF21acpeirg,VLASS2.2,0.147,0.088,0.098,-31.49,2.2834057481146367e+28,10:24:01.99,+40:20:43.4,
ZTF21acpfndw,VLASS1.1v2,0.349,0.138,0.02722,-1450.49,2.502107424444774e+27,12:35:15.44,+72:14:00.9,
ZTF21acpfndw,VLASS2.1,0.479,0.125,0.02722,,2.266401652576788e+27,12:35:15.44,+72:14:00.9,
ZTF21acpfndw,VLASS3.1,0.242,0.109,0.02722,466.51,1.976302241046959e+27,12:35:15.44,+72:14:00.9,
ZTF21acphsgr,VLASS1.2v2,0.496,0.215,0.052,-888.12,1.4745375103793975e+28,22:02:49.73,-13:48:04.4,
ZTF21acphsgr,VLASS2.2,0.353,0.143,0.052,5.88,9.807389022523436e+27,22:02:49.73,-13:48:04.4,
ZTF21acpmcgo,VLASS1.2v2,0.34,0.137,0.01622,-957.38,8.677234763307379e+26,05:40:39.99,+16:27:36.3,
ZTF21acpmcgo,VLASS2.2,0.287,0.126,0.01622,7.62,7.980522483041821e+26,05:40:39.99,+16:27:36.3,
ZTF21acpocmd,VLASS1.2v2,0.528,0.137,0.04114,-932.43,5.790421590296356e+27,09:49:00.14,+39:14:24.0,
ZTF21acpocmd,VLASS2.2,0.575,0.123,0.04114,22.57,5.198699675959501e+27,09:49:00.14,+39:14:24.0,
ZTF21acpompz,VLASS1.2v2,0.574,0.152,0.072,-891.5,2.055290351907081e+28,09:02:46.60,-11:23:59.4,
ZTF21acpompz,VLASS2.2,0.442,0.151,0.072,93.5,2.0417687048550605e+28,09:02:46.60,-11:23:59.4,
ZTF21acposhb,VLASS1.1v2,0.375,0.128,0.072,-1465.52,1.7307708226585942e+28,12:20:41.27,+37:55:07.5,
ZTF21acposhb,VLASS2.1,0.338,0.17,0.072,-421.52,2.2986799988434454e+28,12:20:41.27,+37:55:07.5,
ZTF21acposhb,VLASS3.1,0.341,0.106,0.072,481.48,1.4332945875141484e+28,12:20:41.27,+37:55:07.5,
ZTF21acprymk,VLASS1.2v2,0.349,0.14,0.067,-887.11,1.6279339834325507e+28,18:25:33.77,+35:52:47.1,
ZTF21acprymk,VLASS2.2,0.344,0.115,0.067,-31.11,1.3372314863910236e+28,18:25:33.77,+35:52:47.1,
ZTF21acptaer,VLASS1.1v2,0.274,0.134,0.047,-1486.26,7.454473162607497e+27,01:24:54.63,+09:12:31.8,
ZTF21acptaer,VLASS2.1,0.486,0.172,0.047,-458.26,9.568428238570816e+27,01:24:54.63,+09:12:31.8,
ZTF21acptaer,VLASS3.1,0.429,0.135,0.047,454.74,7.510103559343373e+27,01:24:54.63,+09:12:31.8,
ZTF21acptcir,VLASS1.2v2,0.376,0.141,0.039,-874.27,5.339082222624493e+27,03:15:53.84,-23:02:41.3,
ZTF21acptcir,VLASS2.2,0.193,0.117,0.039,83.73,4.430302269837346e+27,03:15:53.84,-23:02:41.3,
ZTF21acptlvu,VLASS1.1v2,0.252,0.107,0.081,-1510.31,1.853846492334668e+28,00:06:09.83,+11:37:32.7,
ZTF21acptlvu,VLASS2.1,0.347,0.153,0.081,-458.31,2.6508272273570486e+28,00:06:09.83,+11:37:32.7,
ZTF21acptlvu,VLASS3.1,0.296,0.147,0.081,449.69,2.5468732184410853e+28,00:06:09.83,+11:37:32.7,
ZTF21acpuwxj,VLASS1.1v2,0.272,0.118,0.044,-1514.45,5.728439899715914e+27,08:42:11.96,+52:46:03.5,
ZTF21acpuwxj,VLASS2.1,0.33,0.133,0.044,-405.45,6.456631412391666e+27,08:42:11.96,+52:46:03.5,
ZTF21acpuwxj,VLASS3.1,0.289,0.104,0.044,444.55,5.048794487885212e+27,08:42:11.96,+52:46:03.5,
ZTF21acpuzgj,VLASS1.1v2,0.213,0.111,0.05152,-1453.37,7.467741892541127e+27,04:58:00.51,+07:15:44.9,
ZTF21acpuzgj,VLASS2.1,0.543,0.182,0.05152,-470.37,1.2244405625607975e+28,04:58:00.51,+07:15:44.9,
ZTF21acpuzgj,VLASS3.1,0.445,0.158,0.05152,539.63,1.0629758729923403e+28,04:58:00.51,+07:15:44.9,
ZTF21acpwbxp,VLASS1.1v2,0.376,0.13,0.063,-1517.49,1.3291178616825422e+28,09:07:59.31,+52:05:40.3,
ZTF21acpwbxp,VLASS2.1,0.476,0.139,0.063,-405.49,1.42113371364518e+28,09:07:59.31,+52:05:40.3,
ZTF21acpwbxp,VLASS3.1,0.243,0.128,0.063,444.51,1.3086698945797338e+28,09:07:59.31,+52:05:40.3,
ZTF21acpxocd,VLASS1.1v2,0.339,0.126,0.066,-1461.11,1.4197564648806884e+28,21:55:00.45,-13:36:37.3,
ZTF21acpxocd,VLASS2.1,0.428,0.151,0.066,-394.11,1.7014541761665391e+28,21:55:00.45,-13:36:37.3,
ZTF21acpxocd,VLASS3.1,0.367,0.141,0.066,481.89,1.588775091652199e+28,21:55:00.45,-13:36:37.3,
ZTF21acpyddn,VLASS1.2v2,0.416,0.146,0.0546,-903.13,1.1080233423774007e+28,23:33:23.78,-09:57:23.7,
ZTF21acpyddn,VLASS2.2,0.43,0.18,0.0546,84.87,1.3660561755337816e+28,23:33:23.78,-09:57:23.7,
ZTF21acqbnkt,VLASS1.2v2,0.396,0.11,0.072,-931.37,1.4873811757222296e+28,07:02:11.50,+36:53:46.8,
ZTF21acqbnkt,VLASS2.2,0.235,0.106,0.072,7.63,1.4332945875141484e+28,07:02:11.50,+36:53:46.8,
ZTF21acqcjjq,VLASS1.2v2,0.284,0.112,0.09,-964.56,2.424986544330287e+28,14:20:06.24,+18:42:37.6,
ZTF21acqcjjq,VLASS2.2,0.27,0.12,0.09,-35.56,2.598199868925308e+28,14:20:06.24,+18:42:37.6,
ZTF21acqdedy,VLASS1.1v2,0.255,0.113,0.05,-1533.16,7.144867009477891e+27,20:32:34.03,+65:38:24.3,
ZTF21acqdedy,VLASS2.1,0.356,0.15,0.05,-453.16,9.484336738244988e+27,20:32:34.03,+65:38:24.3,
ZTF21acqdedy,VLASS3.1,0.345,0.132,0.05,477.84,8.346216329655589e+27,20:32:34.03,+65:38:24.3,
ZTF21acqeseb,VLASS1.2v2,0.476,0.122,0.03952,-946.24,4.7472122710538e+27,23:20:30.08,+19:07:15.4,
ZTF21acqeseb,VLASS2.2,0.271,0.116,0.03952,-15.24,4.5137428151003353e+27,23:20:30.08,+19:07:15.4,
ZTF21acqgbjs,VLASS1.2v2,0.399,0.165,0.038,-931.43,5.92298336016714e+27,11:02:30.37,+41:38:16.6,
ZTF21acqgbjs,VLASS2.2,0.265,0.097,0.038,-36.43,3.481996278401288e+27,11:02:30.37,+41:38:16.6,
ZTF21acqpapq,VLASS1.2v2,0.324,0.15,0.086,-915.1,2.9495340535333857e+28,22:15:02.16,-09:30:20.4,
ZTF21acqpapq,VLASS2.2,0.417,0.145,0.086,-15.1,2.85121625174894e+28,22:15:02.16,-09:30:20.4,
ZTF21acqpcmx,VLASS1.2v2,0.34,0.138,0.09004,-885.11,2.99074712002698e+28,22:32:10.73,-20:07:27.6,
ZTF21acqpcmx,VLASS2.2,0.406,0.169,0.09004,74.89,3.662581618004055e+28,22:32:10.73,-20:07:27.6,
ZTF21acqpwln,VLASS1.1v2,0.258,0.114,0.04,-1508.25,4.547483166409627e+27,01:06:25.40,+14:34:26.3,
ZTF21acqpwln,VLASS2.1,0.292,0.131,0.04,-496.25,5.225616621049658e+27,01:06:25.40,+14:34:26.3,
ZTF21acqpwln,VLASS3.1,0.323,0.101,0.04,432.75,4.028910524626072e+27,01:06:25.40,+14:34:26.3,
ZTF21acqspkc,VLASS1.2v2,0.357,0.142,0.071,-944.28,1.864533942423152e+28,08:06:41.78,+38:52:44.0,
ZTF21acqspkc,VLASS2.2,0.271,0.094,0.071,-4.28,1.234268947801242e+28,08:06:41.78,+38:52:44.0,
ZTF21acqstfo,VLASS1.1v2,0.516,0.143,0.01223,-1528.29,5.118550488981866e+26,08:56:42.42,+52:06:28.8,
ZTF21acqstfo,VLASS2.1,0.611,0.119,0.01223,-419.29,4.2594930642576375e+26,08:56:42.42,+52:06:28.8,
ZTF21acqstfo,VLASS3.1,0.405,0.113,0.01223,430.71,4.04472870807658e+26,08:56:42.42,+52:06:28.8,
ZTF21acqtevy,VLASS1.1v2,0.265,0.121,0.048,-1518.38,7.030803260192457e+27,07:06:20.90,+58:09:04.5,
ZTF21acqtevy,VLASS2.1,0.409,0.138,0.048,,8.018602065343464e+27,07:06:20.90,+58:09:04.5,
ZTF21acqtevy,VLASS3.1,0.319,0.113,0.048,448.62,6.565956763650807e+27,07:06:20.90,+58:09:04.5,
ZTF21acqwbsn,VLASS1.1v2,0.349,0.118,0.0645,-2180.51,1.267213137548017e+28,08:48:36.08,+09:07:08.2,
ZTF21acqwbsn,VLASS2.1,0.26,0.119,0.0645,-1210.51,1.2779522319340172e+28,08:48:36.08,+09:07:08.2,
ZTF21acqwbsn,VLASS3.1,0.403,0.117,0.0645,-300.51,1.256474043162017e+28,08:48:36.08,+09:07:08.2,
ZTF21acqxqds,VLASS1.2v2,0.36,0.14,0.04223,-961.4,6.244728351382255e+27,10:17:49.45,-07:24:24.2,
ZTF21acqxqds,VLASS2.2,0.368,0.131,0.04223,11.6,5.843281528793396e+27,10:17:49.45,-07:24:24.2,
ZTF21acqzidu,VLASS1.1v2,0.376,0.146,0.078,-1536.45,2.336063397928379e+28,12:31:30.92,+64:49:46.0,
ZTF21acqzidu,VLASS2.1,0.217,0.11,0.078,-524.45,1.7600477655624775e+28,12:31:30.92,+64:49:46.0,
ZTF21acqzidu,VLASS3.1,0.32,0.102,0.078,406.55,1.6320442917033885e+28,12:31:30.92,+64:49:46.0,
ZTF21acqzsml,VLASS1.2v2,0.362,0.11,0.034,-964.47,3.1427873275223705e+27,11:01:22.49,+29:47:22.7,
ZTF21acqzsml,VLASS2.2,0.305,0.127,0.034,-3.47,3.628490823594009e+27,11:01:22.49,+29:47:22.7,
ZTF21acrbbvw,VLASS1.1v2,0.292,0.087,0.088,-1361.53,1.7960650038265446e+28,11:25:57.00,-08:27:36.9,
ZTF21acrbbvw,VLASS2.1,0.386,0.136,0.088,-351.53,2.807641845062185e+28,11:25:57.00,-08:27:36.9,
ZTF21acrbbvw,VLASS3.1,0.344,0.153,0.088,493.47,3.1585970756949577e+28,11:25:57.00,-08:27:36.9,
ZTF21acudpir,VLASS1.1v2,0.259,0.111,0.07244,-2320.34,1.520225119987668e+28,13:00:14.56,+38:55:19.8,
ZTF21acudpir,VLASS2.1,0.351,0.145,0.07244,-1262.34,1.985879661245152e+28,13:00:14.56,+38:55:19.8,
ZTF21acudpir,VLASS3.1,0.225,0.114,0.07244,-373.34,1.5613122853927403e+28,13:00:14.56,+38:55:19.8,
ZTF22aaabjxi,VLASS1.2v2,0.4,0.145,0.05,-1013.29,9.168192180303489e+27,07:42:36.45,+17:11:22.4,
ZTF22aaabjxi,VLASS2.2,0.242,0.132,0.05,-62.29,8.346216329655589e+27,07:42:36.45,+17:11:22.4,
ZTF22aaabnan,VLASS1.2v2,0.379,0.135,0.055,-983.3,1.0401968763237908e+28,10:14:05.49,+50:07:33.1,
ZTF22aaabnan,VLASS2.2,0.255,0.115,0.055,-69.3,8.86093635386933e+27,10:14:05.49,+50:07:33.1,
ZTF22aaabnwa,VLASS1.2v2,0.282,0.115,0.036,-994.3,3.6942954449011537e+27,10:43:44.34,+37:10:48.1,
